-52.2616,173.489,-197.999,81.0484,26.551,2.32696
-52.263,173.486,-198.005,81.0372,26.5286,2.30486
-52.2644,173.483,-198.01,81.0264,26.5072,2.28387
-52.2657,173.481,-198.015,81.0161,26.4867,2.26485
-52.2669,173.478,-198.02,81.0063,26.4671,2.24673
-52.2681,173.476,-198.025,80.9969,26.4484,2.22974
-52.2692,173.474,-198.029,80.9879,26.4306,2.21425
-52.2703,173.471,-198.034,80.9794,26.4135,2.20018
-52.2713,173.469,-198.038,80.9712,26.3972,2.18765
-52.2723,173.467,-198.042,80.9634,26.3816,2.17649
-52.2733,173.465,-198.045,80.9558,26.3666,2.1664
-52.2742,173.464,-198.049,80.9486,26.3522,2.1575
-52.2751,173.462,-198.052,80.9417,26.3384,2.14988
-52.2759,173.46,-198.056,80.9349,26.3249,2.14345
-52.2767,173.459,-198.059,80.9284,26.3119,2.13808
-52.2775,173.457,-198.062,80.922,26.2991,2.13389
-52.2783,173.455,-198.065,80.9157,26.2866,2.13057
-52.2791,173.454,-198.069,80.9095,26.2742,2.12805
-52.2799,173.452,-198.072,80.9034,26.262,2.12635
-52.2807,173.451,-198.075,80.8972,26.2497,2.1257
-52.2814,173.449,-198.078,80.8911,26.2375,2.12561
-52.2822,173.448,-198.081,80.8849,26.2251,2.12638
-52.283,173.446,-198.084,80.8786,26.2126,2.12826
-52.2838,173.444,-198.087,80.8722,26.1998,2.13088
-52.2846,173.443,-198.091,80.8657,26.1867,2.13408
-52.2855,173.441,-198.094,80.8589,26.1733,2.13801
-52.2864,173.439,-198.097,80.8521,26.1596,2.14264
-52.2872,173.438,-198.101,80.845,26.1455,2.1478
-52.2882,173.436,-198.105,80.8377,26.1309,2.15402
-52.2891,173.434,-198.108,80.8301,26.1158,2.1608
-52.2901,173.432,-198.112,80.8223,26.1003,2.16831
-52.2911,173.43,-198.116,80.8143,26.0842,2.17627
-52.2922,173.428,-198.12,80.806,26.0677,2.18453
-52.2932,173.426,-198.125,80.7974,26.0506,2.19325
-52.2944,173.423,-198.129,80.7886,26.0331,2.20226
-52.2955,173.421,-198.134,80.7795,26.015,2.2113
-52.2967,173.419,-198.138,80.7702,25.9964,2.22063
-52.2979,173.416,-198.143,80.7607,25.9774,2.22981
-52.2991,173.414,-198.148,80.7509,25.9579,2.23873
-52.3004,173.411,-198.153,80.7409,25.938,2.24773
-52.3017,173.409,-198.158,80.7307,25.9176,2.25631
-52.303,173.406,-198.164,80.7203,25.8969,2.26438
-52.3043,173.404,-198.169,80.7097,25.8758,2.27174
-52.3057,173.401,-198.174,80.699,25.8545,2.27746
-52.3071,173.398,-198.18,80.6882,25.833,2.28264
-52.3084,173.395,-198.185,80.6773,25.8113,2.28735
-52.3098,173.393,-198.191,80.6663,25.7894,2.29129
-52.3112,173.39,-198.196,80.6553,25.7675,2.29393
-52.3126,173.387,-198.202,80.6442,25.7455,2.29529
-52.314,173.384,-198.207,80.6332,25.7235,2.29532
-52.3154,173.382,-198.213,80.6222,25.7017,2.29365
-52.3168,173.379,-198.218,80.6113,25.6799,2.29141
-52.3182,173.376,-198.224,80.6005,25.6584,2.28798
-52.3195,173.373,-198.229,80.5898,25.6371,2.28315
-52.3208,173.371,-198.234,80.5793,25.6161,2.27715
-52.3222,173.368,-198.239,80.569,25.5956,2.26947
-52.3234,173.366,-198.245,80.5589,25.5756,2.26072
-52.3247,173.363,-198.249,80.5491,25.556,2.25114
-52.3259,173.361,-198.254,80.5396,25.537,2.24078
-52.327,173.358,-198.259,80.5304,25.5187,2.22983
-52.3282,173.356,-198.263,80.5215,25.501,2.21824
-52.3292,173.354,-198.268,80.513,25.4841,2.20624
-52.3303,173.352,-198.272,80.5049,25.468,2.19381
-52.3312,173.35,-198.275,80.4972,25.4526,2.18161
-52.3321,173.348,-198.279,80.49,25.4382,2.16947
-52.333,173.346,-198.283,80.4832,25.4247,2.15745
-52.3338,173.345,-198.286,80.4769,25.412,2.14589
-52.3345,173.343,-198.289,80.471,25.4004,2.13485
-52.3352,173.342,-198.291,80.4657,25.3897,2.12476
-52.3358,173.341,-198.294,80.4608,25.3799,2.1154
-52.3364,173.34,-198.296,80.4564,25.3712,2.1067
-52.3368,173.339,-198.298,80.4525,25.3635,2.09895
-52.3373,173.338,-198.3,80.4492,25.3568,2.09222
-52.3376,173.337,-198.301,80.4463,25.3511,2.08654
-52.3379,173.337,-198.302,80.444,25.3464,2.08195
-52.3382,173.336,-198.303,80.442,25.3425,2.07836
-52.3384,173.336,-198.304,80.4405,25.3396,2.07573
-52.3385,173.336,-198.304,80.4395,25.3375,2.07389
-52.3386,173.335,-198.305,80.4389,25.3362,2.07282
-52.3386,173.335,-198.305,80.4386,25.3358,2.07244
-52.3386,173.335,-198.305,80.4388,25.336,2.07266
-52.3385,173.335,-198.305,80.4393,25.337,2.07338
-52.3384,173.336,-198.304,80.4401,25.3387,2.07448
-52.3383,173.336,-198.304,80.4412,25.3409,2.07585
-52.3381,173.336,-198.303,80.4426,25.3436,2.07731
-52.3379,173.337,-198.302,80.4441,25.3467,2.0787
-52.3377,173.337,-198.301,80.4459,25.3502,2.08001
-52.3375,173.338,-198.3,80.4477,25.354,2.08119
-52.3372,173.338,-198.299,80.4497,25.3579,2.08218
-52.337,173.339,-198.298,80.4518,25.362,2.08292
-52.3367,173.339,-198.297,80.4539,25.3662,2.08333
-52.3364,173.34,-198.296,80.4559,25.3704,2.08346
-52.3362,173.34,-198.295,80.458,25.3744,2.08328
-52.3359,173.341,-198.294,80.4599,25.3783,2.08289
-52.3357,173.341,-198.293,80.4618,25.3821,2.08231
-52.3355,173.342,-198.292,80.4635,25.3856,2.08158
-52.3353,173.342,-198.292,80.4651,25.3888,2.08068
-52.3351,173.342,-198.291,80.4665,25.3916,2.07966
-52.335,173.343,-198.29,80.4677,25.3939,2.07868
-52.3349,173.343,-198.29,80.4686,25.3957,2.07782
-52.3348,173.343,-198.29,80.4692,25.397,2.07716
-52.3347,173.343,-198.289,80.4696,25.3977,2.07676
-52.3347,173.343,-198.289,80.4696,25.3978,2.07671
-52.3348,173.343,-198.289,80.4694,25.3972,2.07708
-52.3348,173.343,-198.29,80.4687,25.396,2.07792
-52.335,173.343,-198.29,80.4677,25.394,2.07929
-52.3351,173.342,-198.291,80.4664,25.3913,2.08123
-52.3353,173.342,-198.292,80.4647,25.3878,2.08382
-52.3356,173.341,-198.293,80.4625,25.3836,2.08696
-52.3359,173.341,-198.294,80.46,25.3786,2.09075
-52.3363,173.34,-198.296,80.4572,25.3729,2.09496
-52.3367,173.339,-198.297,80.454,25.3665,2.0996
-52.3371,173.338,-198.299,80.4504,25.3593,2.10478
-52.3376,173.337,-198.301,80.4465,25.3515,2.11027
-52.3382,173.336,-198.303,80.4422,25.343,2.1159
-52.3387,173.335,-198.305,80.4377,25.3339,2.12144
-52.3393,173.334,-198.308,80.4328,25.3243,2.127
-52.34,173.333,-198.31,80.4277,25.3141,2.13264
-52.3407,173.331,-198.313,80.4224,25.3035,2.1379
-52.3414,173.33,-198.316,80.4169,25.2924,2.1431
-52.3421,173.328,-198.319,80.4111,25.2809,2.14779
-52.3428,173.327,-198.322,80.4052,25.2691,2.1519
-52.3436,173.325,-198.325,80.3992,25.2571,2.15513
-52.3443,173.324,-198.328,80.3931,25.2449,2.15769
-52.3451,173.322,-198.331,80.3869,25.2325,2.15977
-52.3459,173.321,-198.334,80.3807,25.2201,2.16085
-52.3467,173.319,-198.337,80.3745,25.2078,2.16104
-52.3475,173.318,-198.34,80.3683,25.1955,2.16053
-52.3482,173.316,-198.343,80.3622,25.1833,2.15946
-52.349,173.315,-198.346,80.3562,25.1713,2.15754
-52.3497,173.313,-198.349,80.3503,25.1595,2.1548
-52.3505,173.312,-198.352,80.3446,25.1481,2.15155
-52.3511,173.31,-198.355,80.339,25.1371,2.14755
-52.3518,173.309,-198.357,80.3338,25.1266,2.14313
-52.3524,173.308,-198.36,80.3287,25.1165,2.13838
-52.353,173.306,-198.362,80.324,25.107,2.13324
-52.3536,173.305,-198.365,80.3195,25.0982,2.12798
-52.3541,173.304,-198.367,80.3154,25.09,2.12273
-52.3546,173.303,-198.368,80.3117,25.0825,2.11761
-52.355,173.303,-198.37,80.3083,25.0758,2.11286
-52.3554,173.302,-198.372,80.3053,25.0698,2.10837
-52.3557,173.301,-198.373,80.3027,25.0646,2.10429
-52.356,173.301,-198.374,80.3005,25.0602,2.10079
-52.3562,173.3,-198.375,80.2988,25.0567,2.09788
-52.3564,173.3,-198.376,80.2974,25.054,2.09564
-52.3565,173.3,-198.376,80.2965,25.0521,2.09406
-52.3566,173.299,-198.376,80.296,25.0512,2.09322
-52.3566,173.299,-198.376,80.296,25.0511,2.09318
-52.3565,173.3,-198.376,80.2964,25.0519,2.09387
-52.3564,173.3,-198.376,80.2972,25.0536,2.09524
-52.3563,173.3,-198.375,80.2984,25.056,2.09727
-52.3561,173.3,-198.374,80.3,25.0593,2.09991
-52.3558,173.301,-198.373,80.3021,25.0633,2.10305
-52.3555,173.302,-198.372,80.3044,25.068,2.10657
-52.3552,173.302,-198.371,80.3071,25.0735,2.11045
-52.3548,173.303,-198.369,80.3102,25.0795,2.11439
-52.3544,173.304,-198.368,80.3135,25.0861,2.11823
-52.3539,173.305,-198.366,80.317,25.0933,2.12198
-52.3535,173.306,-198.364,80.3208,25.1008,2.1255
-52.353,173.307,-198.362,80.3248,25.1088,2.12883
-52.3525,173.308,-198.36,80.3289,25.117,2.13171
-52.3519,173.309,-198.358,80.3331,25.1255,2.13417
-52.3514,173.31,-198.356,80.3375,25.1342,2.13608
-52.3508,173.311,-198.353,80.3419,25.1431,2.13748
-52.3503,173.312,-198.351,80.3463,25.152,2.1383
-52.3497,173.313,-198.349,80.3507,25.1608,2.13829
-52.3492,173.314,-198.347,80.3551,25.1695,2.13769
-52.3487,173.315,-198.345,80.3594,25.1781,2.13643
-52.3482,173.316,-198.343,80.3635,25.1864,2.13458
-52.3477,173.317,-198.341,80.3675,25.1944,2.13236
-52.3472,173.318,-198.339,80.3713,25.202,2.12965
-52.3467,173.319,-198.337,80.3749,25.2092,2.1267
-52.3463,173.32,-198.335,80.3782,25.2159,2.12368
-52.3459,173.321,-198.334,80.3813,25.2221,2.12067
-52.3456,173.321,-198.332,80.3841,25.2277,2.11759
-52.3453,173.322,-198.331,80.3866,25.2327,2.11468
-52.345,173.323,-198.33,80.3888,25.237,2.11192
-52.3448,173.323,-198.329,80.3906,25.2407,2.10949
-52.3446,173.323,-198.328,80.3921,25.2436,2.10741
-52.3445,173.324,-198.328,80.3932,25.2458,2.1058
-52.3444,173.324,-198.327,80.3939,25.2472,2.10473
-52.3443,173.324,-198.327,80.3942,25.2478,2.10426
-52.3443,173.324,-198.327,80.3941,25.2476,2.10442
-52.3444,173.324,-198.328,80.3935,25.2465,2.10529
-52.3445,173.324,-198.328,80.3926,25.2447,2.10685
-52.3447,173.323,-198.329,80.3912,25.2419,2.10916
-52.3449,173.323,-198.33,80.3895,25.2384,2.11202
-52.3452,173.322,-198.331,80.3873,25.2341,2.11536
-52.3455,173.322,-198.332,80.3848,25.2291,2.1191
-52.3459,173.321,-198.333,80.382,25.2234,2.12315
-52.3463,173.32,-198.335,80.3788,25.217,2.12737
-52.3467,173.319,-198.337,80.3753,25.21,2.13184
-52.3472,173.318,-198.339,80.3715,25.2024,2.1365
-52.3477,173.317,-198.341,80.3674,25.1943,2.14103
-52.3482,173.316,-198.343,80.3631,25.1857,2.14524
-52.3488,173.315,-198.345,80.3586,25.1767,2.14908
-52.3494,173.314,-198.347,80.3539,25.1674,2.15275
-52.35,173.313,-198.35,80.3491,25.1577,2.15604
-52.3506,173.311,-198.352,80.3441,25.1478,2.15886
-52.3513,173.31,-198.355,80.3391,25.1377,2.16079
-52.3519,173.309,-198.357,80.334,25.1275,2.16235
-52.3525,173.308,-198.36,80.3288,25.1173,2.1632
-52.3532,173.306,-198.363,80.3237,25.1071,2.16333
-52.3538,173.305,-198.365,80.3186,25.097,2.16287
-52.3545,173.304,-198.368,80.3136,25.087,2.16185
-52.3551,173.303,-198.37,80.3087,25.0772,2.15989
-52.3557,173.301,-198.372,80.304,25.0677,2.1574
-52.3562,173.3,-198.375,80.2994,25.0586,2.15461
-52.3568,173.299,-198.377,80.295,25.0499,2.15146
-52.3573,173.298,-198.379,80.2909,25.0416,2.14796
-52.3578,173.297,-198.381,80.287,25.0338,2.14418
-52.3583,173.296,-198.383,80.2834,25.0266,2.1403
-52.3587,173.295,-198.384,80.2801,25.02,2.13634
-52.359,173.295,-198.386,80.2772,25.0141,2.13251
-52.3594,173.294,-198.387,80.2745,25.0089,2.12903
-52.3596,173.293,-198.388,80.2723,25.0044,2.12593
-52.3599,173.293,-198.389,80.2704,25.0007,2.12318
-52.3601,173.293,-198.39,80.2689,24.9977,2.12092
-52.3602,173.292,-198.391,80.2678,24.9955,2.1192
-52.3603,173.292,-198.391,80.2672,24.9942,2.11811
-52.3603,173.292,-198.391,80.2669,24.9937,2.11768
-52.3603,173.292,-198.391,80.2671,24.994,2.11791
-52.3602,173.292,-198.391,80.2676,24.9951,2.11881
-52.3601,173.292,-198.39,80.2686,24.997,2.12036
-52.3599,173.293,-198.39,80.2699,24.9997,2.12249
-52.3597,173.293,-198.389,80.2716,25.0031,2.12517
-52.3595,173.294,-198.388,80.2737,25.0073,2.12826
-52.3592,173.294,-198.386,80.2761,25.0121,2.13168
-52.3588,173.295,-198.385,80.2789,25.0177,2.13556
-52.3584,173.296,-198.384,80.282,25.0239,2.13957
-52.358,173.297,-198.382,80.2854,25.0307,2.14374
-52.3576,173.298,-198.38,80.2891,25.038,2.14775
-52.3571,173.299,-198.378,80.2929,25.0458,2.15178
-52.3566,173.3,-198.376,80.2971,25.0541,2.15582
-52.356,173.301,-198.374,80.3014,25.0627,2.15927
-52.3555,173.302,-198.372,80.3059,25.0717,2.16213
-52.3549,173.303,-198.369,80.3104,25.0808,2.16442
-52.3543,173.304,-198.367,80.3151,25.0901,2.16616
-52.3537,173.305,-198.365,80.3197,25.0995,2.1673
-52.3532,173.306,-198.362,80.3244,25.1089,2.16779
-52.3526,173.308,-198.36,80.3291,25.1183,2.16782
-52.352,173.309,-198.358,80.3337,25.1275,2.16728
-52.3514,173.31,-198.355,80.3383,25.1367,2.16622
-52.3509,173.311,-198.353,80.3427,25.1456,2.16455
-52.3504,173.312,-198.351,80.347,25.1542,2.16239
-52.3498,173.313,-198.349,80.3511,25.1624,2.15971
-52.3494,173.314,-198.347,80.355,25.1702,2.1566
-52.3489,173.315,-198.345,80.3587,25.1775,2.15329
-52.3485,173.316,-198.344,80.3621,25.1843,2.14986
-52.3481,173.317,-198.342,80.3652,25.1905,2.14642
-52.3477,173.317,-198.341,80.368,25.1961,2.14307
-52.3474,173.318,-198.339,80.3704,25.201,2.13987
-52.3472,173.318,-198.338,80.3725,25.2052,2.13704
-52.347,173.319,-198.337,80.3743,25.2087,2.13462
-52.3468,173.319,-198.337,80.3756,25.2114,2.1326
-52.3467,173.319,-198.336,80.3766,25.2134,2.13108
-52.3466,173.319,-198.336,80.3771,25.2145,2.13019
-52.3466,173.32,-198.336,80.3773,25.2148,2.12991
-52.3466,173.319,-198.336,80.3771,25.2144,2.13029
-52.3467,173.319,-198.336,80.3764,25.2131,2.13132
-52.3468,173.319,-198.337,80.3754,25.211,2.13291
-52.347,173.319,-198.338,80.374,25.2082,2.13512
-52.3472,173.318,-198.338,80.3722,25.2046,2.13788
-52.3475,173.318,-198.34,80.3701,25.2003,2.14098
-52.3478,173.317,-198.341,80.3676,25.1953,2.14443
-52.3482,173.316,-198.342,80.3648,25.1897,2.14825
-52.3485,173.316,-198.344,80.3616,25.1835,2.15228
-52.349,173.315,-198.346,80.3582,25.1766,2.15652
-52.3494,173.314,-198.347,80.3545,25.1692,2.1608
-52.3499,173.313,-198.349,80.3505,25.1613,2.16491
-52.3505,173.312,-198.351,80.3463,25.1529,2.16906
-52.351,173.311,-198.354,80.3419,25.1441,2.17274
-52.3516,173.31,-198.356,80.3373,25.135,2.17592
-52.3522,173.308,-198.358,80.3327,25.1257,2.17837
-52.3528,173.307,-198.361,80.3279,25.1161,2.18036
-52.3534,173.306,-198.363,80.3231,25.1065,2.1819
-52.354,173.305,-198.366,80.3182,25.0968,2.18265
-52.3546,173.304,-198.368,80.3134,25.0871,2.18305
-52.3552,173.302,-198.37,80.3086,25.0775,2.1828
-52.3558,173.301,-198.373,80.3038,25.068,2.18191
-52.3564,173.3,-198.375,80.2991,25.0586,2.18047
-52.357,173.299,-198.377,80.2946,25.0495,2.17855
-52.3575,173.298,-198.38,80.2902,25.0408,2.17599
-52.3581,173.297,-198.382,80.286,25.0324,2.17302
-52.3585,173.296,-198.384,80.282,25.0245,2.16964
-52.359,173.295,-198.386,80.2783,25.0172,2.16605
-52.3594,173.294,-198.387,80.2749,25.0104,2.16234
-52.3598,173.293,-198.389,80.2718,25.0042,2.15872
-52.3602,173.292,-198.39,80.2691,24.9986,2.15525
-52.3605,173.292,-198.391,80.2666,24.9937,2.15209
-52.3607,173.291,-198.392,80.2645,24.9896,2.14916
-52.361,173.291,-198.393,80.2628,24.9861,2.14669
-52.3611,173.29,-198.394,80.2615,24.9834,2.14472
-52.3612,173.29,-198.394,80.2605,24.9815,2.14324
-52.3613,173.29,-198.395,80.26,24.9805,2.14237
-52.3613,173.29,-198.395,80.2598,24.9802,2.14214
-52.3613,173.29,-198.395,80.2601,24.9807,2.14252
-52.3612,173.29,-198.394,80.2607,24.9819,2.14355
-52.3611,173.291,-198.394,80.2617,24.984,2.14516
-52.3609,173.291,-198.393,80.2632,24.9868,2.14735
-52.3607,173.291,-198.392,80.2649,24.9904,2.15006
-52.3604,173.292,-198.391,80.2671,24.9947,2.15332
-52.3601,173.293,-198.39,80.2696,24.9998,2.15688
-52.3598,173.293,-198.388,80.2725,25.0055,2.1608
-52.3594,173.294,-198.387,80.2756,25.0118,2.16492
-52.3589,173.295,-198.385,80.2791,25.0187,2.16918
-52.3585,173.296,-198.383,80.2828,25.0262,2.17344
-52.358,173.297,-198.381,80.2868,25.0341,2.17756
-52.3575,173.298,-198.379,80.2909,25.0425,2.18125
-52.3569,173.299,-198.377,80.2953,25.0512,2.1846
-52.3564,173.3,-198.375,80.2998,25.0602,2.18761
-52.3558,173.301,-198.373,80.3044,25.0695,2.18987
-52.3552,173.302,-198.37,80.3091,25.0789,2.1917
-52.3546,173.304,-198.368,80.3139,25.0884,2.19299
-52.354,173.305,-198.365,80.3186,25.098,2.19374
-52.3534,173.306,-198.363,80.3234,25.1076,2.19404
-52.3528,173.307,-198.361,80.3282,25.1171,2.19361
-52.3523,173.308,-198.358,80.3328,25.1264,2.19237
-52.3517,173.309,-198.356,80.3374,25.1355,2.19066
-52.3511,173.31,-198.354,80.3418,25.1443,2.18838
-52.3506,173.312,-198.352,80.346,25.1528,2.18571
-52.3501,173.313,-198.35,80.35,25.1608,2.1827
-52.3496,173.313,-198.348,80.3538,25.1685,2.17947
-52.3492,173.314,-198.346,80.3574,25.1755,2.17598
-52.3488,173.315,-198.344,80.3606,25.1821,2.17245
-52.3484,173.316,-198.343,80.3636,25.188,2.16899
-52.3481,173.317,-198.342,80.3662,25.1932,2.16572
-52.3478,173.317,-198.341,80.3685,25.1979,2.16275
-52.3476,173.318,-198.34,80.3704,25.2017,2.16005
-52.3474,173.318,-198.339,80.372,25.2049,2.15773
-52.3472,173.318,-198.338,80.3732,25.2072,2.15592
-52.3471,173.319,-198.338,80.3739,25.2088,2.1547
-52.3471,173.319,-198.338,80.3743,25.2095,2.15411
-52.3471,173.319,-198.338,80.3743,25.2095,2.15411
-52.3471,173.319,-198.338,80.3739,25.2087,2.15476
-52.3472,173.318,-198.338,80.3731,25.2071,2.15607
-52.3474,173.318,-198.339,80.3719,25.2046,2.15804
-52.3476,173.318,-198.34,80.3703,25.2014,2.16056
-52.3478,173.317,-198.341,80.3683,25.1975,2.1636
-52.3481,173.317,-198.342,80.3659,25.1928,2.16707
-52.3485,173.316,-198.343,80.3633,25.1874,2.17079
-52.3488,173.315,-198.345,80.3603,25.1814,2.17467
-52.3493,173.314,-198.346,80.357,25.1748,2.17867
-52.3497,173.313,-198.348,80.3534,25.1677,2.18269
